id_code,experiment,plate,well,sirna,cell_type,site,image_dir,image_pattern,image_root
HUVEC-01_4_E03,HUVEC-01,4,E03,sirna_971,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E04,HUVEC-01,4,E04,sirna_940,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E05,HUVEC-01,4,E05,sirna_1023,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E06,HUVEC-01,4,E06,sirna_266,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E07,HUVEC-01,4,E07,sirna_604,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E08,HUVEC-01,4,E08,sirna_330,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E09,HUVEC-01,4,E09,sirna_1060,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E10,HUVEC-01,4,E10,sirna_522,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E11,HUVEC-01,4,E11,sirna_1015,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E12,HUVEC-01,4,E12,sirna_441,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E13,HUVEC-01,4,E13,sirna_371,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E14,HUVEC-01,4,E14,sirna_1071,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E15,HUVEC-01,4,E15,sirna_98,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E16,HUVEC-01,4,E16,sirna_277,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E17,HUVEC-01,4,E17,sirna_1086,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E18,HUVEC-01,4,E18,sirna_710,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E19,HUVEC-01,4,E19,sirna_294,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E20,HUVEC-01,4,E20,sirna_704,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E21,HUVEC-01,4,E21,sirna_833,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E22,HUVEC-01,4,E22,sirna_420,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_E23,HUVEC-01,4,E23,sirna_345,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F02,HUVEC-01,4,F02,sirna_531,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F04,HUVEC-01,4,F04,sirna_1058,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F05,HUVEC-01,4,F05,sirna_956,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F06,HUVEC-01,4,F06,sirna_470,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F08,HUVEC-01,4,F08,sirna_220,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F09,HUVEC-01,4,F09,sirna_538,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F10,HUVEC-01,4,F10,sirna_244,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F12,HUVEC-01,4,F12,sirna_1107,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F13,HUVEC-01,4,F13,sirna_965,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F14,HUVEC-01,4,F14,sirna_125,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F16,HUVEC-01,4,F16,sirna_1057,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F17,HUVEC-01,4,F17,sirna_507,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F18,HUVEC-01,4,F18,sirna_265,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F20,HUVEC-01,4,F20,sirna_1110,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F21,HUVEC-01,4,F21,sirna_171,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_F23,HUVEC-01,4,F23,sirna_658,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G02,HUVEC-01,4,G02,sirna_963,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G03,HUVEC-01,4,G03,sirna_396,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G04,HUVEC-01,4,G04,sirna_152,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G05,HUVEC-01,4,G05,sirna_260,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G06,HUVEC-01,4,G06,sirna_882,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G07,HUVEC-01,4,G07,sirna_329,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G08,HUVEC-01,4,G08,sirna_808,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G09,HUVEC-01,4,G09,sirna_442,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G10,HUVEC-01,4,G10,sirna_692,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G11,HUVEC-01,4,G11,sirna_424,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G12,HUVEC-01,4,G12,sirna_101,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G13,HUVEC-01,4,G13,sirna_227,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G14,HUVEC-01,4,G14,sirna_373,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G15,HUVEC-01,4,G15,sirna_571,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G16,HUVEC-01,4,G16,sirna_566,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G17,HUVEC-01,4,G17,sirna_796,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G18,HUVEC-01,4,G18,sirna_1024,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G19,HUVEC-01,4,G19,sirna_1099,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G20,HUVEC-01,4,G20,sirna_598,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G21,HUVEC-01,4,G21,sirna_1040,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G22,HUVEC-01,4,G22,sirna_696,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_G23,HUVEC-01,4,G23,sirna_115,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H02,HUVEC-01,4,H02,sirna_477,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H04,HUVEC-01,4,H04,sirna_911,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H05,HUVEC-01,4,H05,sirna_339,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H06,HUVEC-01,4,H06,sirna_417,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H08,HUVEC-01,4,H08,sirna_236,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H09,HUVEC-01,4,H09,sirna_453,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H10,HUVEC-01,4,H10,sirna_421,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H12,HUVEC-01,4,H12,sirna_594,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H13,HUVEC-01,4,H13,sirna_366,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H14,HUVEC-01,4,H14,sirna_563,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H16,HUVEC-01,4,H16,sirna_949,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H17,HUVEC-01,4,H17,sirna_460,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H18,HUVEC-01,4,H18,sirna_19,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H20,HUVEC-01,4,H20,sirna_1001,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H21,HUVEC-01,4,H21,sirna_141,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_H23,HUVEC-01,4,H23,sirna_957,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I02,HUVEC-01,4,I02,sirna_1051,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I03,HUVEC-01,4,I03,sirna_541,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I04,HUVEC-01,4,I04,sirna_824,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I05,HUVEC-01,4,I05,sirna_901,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I06,HUVEC-01,4,I06,sirna_313,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I07,HUVEC-01,4,I07,sirna_608,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I08,HUVEC-01,4,I08,sirna_902,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I09,HUVEC-01,4,I09,sirna_674,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I10,HUVEC-01,4,I10,sirna_194,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I11,HUVEC-01,4,I11,sirna_388,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I12,HUVEC-01,4,I12,sirna_1122,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I13,HUVEC-01,4,I13,sirna_991,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I14,HUVEC-01,4,I14,sirna_896,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I15,HUVEC-01,4,I15,sirna_175,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I16,HUVEC-01,4,I16,sirna_1063,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I17,HUVEC-01,4,I17,sirna_557,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I18,HUVEC-01,4,I18,sirna_798,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I19,HUVEC-01,4,I19,sirna_137,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I20,HUVEC-01,4,I20,sirna_433,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I21,HUVEC-01,4,I21,sirna_472,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I22,HUVEC-01,4,I22,sirna_532,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_I23,HUVEC-01,4,I23,sirna_290,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J02,HUVEC-01,4,J02,sirna_513,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J04,HUVEC-01,4,J04,sirna_212,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J05,HUVEC-01,4,J05,sirna_938,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J06,HUVEC-01,4,J06,sirna_832,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J08,HUVEC-01,4,J08,sirna_1049,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J09,HUVEC-01,4,J09,sirna_221,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J10,HUVEC-01,4,J10,sirna_386,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J12,HUVEC-01,4,J12,sirna_243,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J13,HUVEC-01,4,J13,sirna_980,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J14,HUVEC-01,4,J14,sirna_909,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J16,HUVEC-01,4,J16,sirna_769,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J17,HUVEC-01,4,J17,sirna_178,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J18,HUVEC-01,4,J18,sirna_1018,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J20,HUVEC-01,4,J20,sirna_133,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J21,HUVEC-01,4,J21,sirna_258,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_J23,HUVEC-01,4,J23,sirna_116,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K02,HUVEC-01,4,K02,sirna_1026,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K03,HUVEC-01,4,K03,sirna_351,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K04,HUVEC-01,4,K04,sirna_407,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K05,HUVEC-01,4,K05,sirna_879,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K06,HUVEC-01,4,K06,sirna_451,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K07,HUVEC-01,4,K07,sirna_248,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K08,HUVEC-01,4,K08,sirna_775,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K09,HUVEC-01,4,K09,sirna_988,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K10,HUVEC-01,4,K10,sirna_1074,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K11,HUVEC-01,4,K11,sirna_772,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K12,HUVEC-01,4,K12,sirna_856,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K13,HUVEC-01,4,K13,sirna_283,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K14,HUVEC-01,4,K14,sirna_520,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K15,HUVEC-01,4,K15,sirna_614,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K16,HUVEC-01,4,K16,sirna_844,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K17,HUVEC-01,4,K17,sirna_648,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K18,HUVEC-01,4,K18,sirna_431,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K19,HUVEC-01,4,K19,sirna_500,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K20,HUVEC-01,4,K20,sirna_713,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K21,HUVEC-01,4,K21,sirna_530,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K22,HUVEC-01,4,K22,sirna_31,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_K23,HUVEC-01,4,K23,sirna_961,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L02,HUVEC-01,4,L02,sirna_629,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L03,HUVEC-01,4,L03,sirna_1048,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L04,HUVEC-01,4,L04,sirna_1061,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L05,HUVEC-01,4,L05,sirna_1080,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L06,HUVEC-01,4,L06,sirna_762,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L07,HUVEC-01,4,L07,sirna_398,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L08,HUVEC-01,4,L08,sirna_29,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L09,HUVEC-01,4,L09,sirna_797,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L10,HUVEC-01,4,L10,sirna_936,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L11,HUVEC-01,4,L11,sirna_352,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L12,HUVEC-01,4,L12,sirna_172,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L13,HUVEC-01,4,L13,sirna_91,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L14,HUVEC-01,4,L14,sirna_83,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L15,HUVEC-01,4,L15,sirna_869,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L16,HUVEC-01,4,L16,sirna_960,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L17,HUVEC-01,4,L17,sirna_35,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L18,HUVEC-01,4,L18,sirna_505,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L19,HUVEC-01,4,L19,sirna_176,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L20,HUVEC-01,4,L20,sirna_583,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L21,HUVEC-01,4,L21,sirna_582,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L22,HUVEC-01,4,L22,sirna_438,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_L23,HUVEC-01,4,L23,sirna_262,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_4_M02,HUVEC-01,4,M02,sirna_691,HUVEC,1,images/HUVEC-01/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
